icd9,icd10,description
81242,S42453,Closed fracture of lateral condyle of humerus
81242,S42456,Closed fracture of lateral condyle of humerus
81243,S42443,Closed fracture of medial condyle of humerus
81243,S42446,Closed fracture of medial condyle of humerus
81243,S42463,Closed fracture of medial condyle of humerus
81243,S42466,Closed fracture of medial condyle of humerus
81244,S42473,Closed fracture of unspecified condyle(s) of humerus
81244,S42476,Closed fracture of unspecified condyle(s) of humerus
81249,S42493,Other closed fracture of lower end of humerus
81249,S42496,Other closed fracture of lower end of humerus
81250,S42409,Open fracture of unspecified part of lower end of humerus
81251,S42413,Open supracondylar fracture of humerus
81251,S42416,Open supracondylar fracture of humerus
81252,S42453,Open fracture of lateral condyle of humerus
81252,S42456,Open fracture of lateral condyle of humerus
81253,S42463,Open fracture of medial condyle of humerus
81253,S42466,Open fracture of medial condyle of humerus
81254,S42473,Open fracture of unspecified condyle(s) of humerus
81254,S42476,Open fracture of unspecified condyle(s) of humerus
81259,S42493,Other open fracture of lower end of humerus
81259,S42496,Other open fracture of lower end of humerus
81300,S5290X,"Closed fracture of upper end of forearm, unspecified"
81301,S52023,Closed fracture of olecranon process of ulna
81301,S52026,Closed fracture of olecranon process of ulna
81302,S52043,Closed fracture of coronoid process of ulna
81302,S52046,Closed fracture of coronoid process of ulna
81303,S52279,Closed Monteggia's fracture
81304,S52009,Other and unspecified closed fractures of proximal end of ulna (alone)
81304,S52099,Other and unspecified closed fractures of proximal end of ulna (alone)
81305,S52123,Closed fracture of head of radius
81305,S52126,Closed fracture of head of radius
81306,S52133,Closed fracture of neck of radius
81306,S52136,Closed fracture of neck of radius
81307,S52109,Other and unspecified closed fractures of proximal end of radius (alone)
81307,S52189,Other and unspecified closed fractures of proximal end of radius (alone)
81307,S59109,Other and unspecified closed fractures of proximal end of radius (alone)
81308,S52009,"Closed fracture of radius with ulna, upper end [any part]"
81308,S52109,"Closed fracture of radius with ulna, upper end [any part]"
81310,S5290X,"Open fracture of upper end of forearm, unspecified"
81310,S5290X,"Open fracture of upper end of forearm, unspecified"
81311,S52023,Open fracture of olecranon process of ulna
81311,S52023,Open fracture of olecranon process of ulna
81311,S52026,Open fracture of olecranon process of ulna
81311,S52026,Open fracture of olecranon process of ulna
81312,S52043,Open fracture of coronoid process of ulna
81312,S52043,Open fracture of coronoid process of ulna
81312,S52046,Open fracture of coronoid process of ulna
81312,S52046,Open fracture of coronoid process of ulna
81313,S52279,Open Monteggia's fracture
81313,S52279,Open Monteggia's fracture
81314,S52009,Other and unspecified open fractures of proximal end of ulna (alone)
81314,S52009,Other and unspecified open fractures of proximal end of ulna (alone)
81314,S52099,Other and unspecified open fractures of proximal end of ulna (alone)
81314,S52099,Other and unspecified open fractures of proximal end of ulna (alone)
81315,S52123,Open fracture of head of radius
81315,S52123,Open fracture of head of radius
81315,S52126,Open fracture of head of radius
81315,S52126,Open fracture of head of radius
81316,S52133,Open fracture of neck of radius
81316,S52133,Open fracture of neck of radius
81316,S52136,Open fracture of neck of radius
81316,S52136,Open fracture of neck of radius
81317,S52109,Other and unspecified open fractures of proximal end of radius (alone)
81317,S52109,Other and unspecified open fractures of proximal end of radius (alone)
81317,S52189,Other and unspecified open fractures of proximal end of radius (alone)
81317,S52189,Other and unspecified open fractures of proximal end of radius (alone)
81318,S52009,"Open fracture of radius with ulna, upper end (any part)"
81318,S52009,"Open fracture of radius with ulna, upper end (any part)"
81318,S52109,"Open fracture of radius with ulna, upper end (any part)"
81318,S52109,"Open fracture of radius with ulna, upper end (any part)"
81320,S5290X,"Closed fracture of shaft of radius or ulna, unspecified"
81321,S52309,Closed fracture of shaft of radius (alone)
81322,S52209,Closed fracture of shaft of ulna (alone)
81323,S52209,Closed fracture of shaft of radius with ulna
81323,S52309,Closed fracture of shaft of radius with ulna
81330,S5290X,"Open fracture of shaft of radius or ulna, unspecified"
81330,S5290X,"Open fracture of shaft of radius or ulna, unspecified"
81331,S52309,Open fracture of shaft of radius (alone)
81331,S52309,Open fracture of shaft of radius (alone)
81332,S52209,Open fracture of shaft of ulna (alone)
81332,S52209,Open fracture of shaft of ulna (alone)
81333,S52209,Open fracture of shaft of radius with ulna
81333,S52209,Open fracture of shaft of radius with ulna
81333,S52309,Open fracture of shaft of radius with ulna
81333,S52309,Open fracture of shaft of radius with ulna
81340,S5290X,"Closed fracture of lower end of forearm, unspecified"
81341,S52539,Closed Colles' fracture
81341,S52549,Closed Colles' fracture
81342,S52509,Other closed fractures of distal end of radius (alone)
81343,S52609,Closed fracture of distal end of ulna (alone)
81344,S52509,Closed fracture of lower end of radius with ulna
81344,S52609,Closed fracture of lower end of radius with ulna
81345,S52119,Torus fracture of radius (alone)
81345,S52529,Torus fracture of radius (alone)
81346,S52019,Torus fracture of ulna (alone)
81346,S52629,Torus fracture of ulna (alone)
81347,S52011,Torus fracture of radius and ulna
81347,S52012,Torus fracture of radius and ulna
81347,S52111,Torus fracture of radius and ulna
81347,S52112,Torus fracture of radius and ulna
81347,S52521,Torus fracture of radius and ulna
81347,S52522,Torus fracture of radius and ulna
81347,S52621,Torus fracture of radius and ulna
81347,S52622,Torus fracture of radius and ulna
81350,S5290X,"Open fracture of lower end of forearm, unspecified"
81350,S5290X,"Open fracture of lower end of forearm, unspecified"
81351,S52539,Open Colles' fracture
81351,S52539,Open Colles' fracture
81352,S52509,Other open fractures of distal end of radius (alone)
81352,S52509,Other open fractures of distal end of radius (alone)
81353,S52609,Open fracture of distal end of ulna (alone)
81353,S52609,Open fracture of distal end of ulna (alone)
81354,S52509,Open fracture of lower end of radius with ulna
81354,S52509,Open fracture of lower end of radius with ulna
81354,S52609,Open fracture of lower end of radius with ulna
81354,S52609,Open fracture of lower end of radius with ulna
81380,S5290X,Closed fracture of unspecified part of forearm
81381,S5290X,Closed fracture of unspecified part of radius (alone)
81382,S5290X,Closed fracture of unspecified part of ulna (alone)
81383,S5290X,Closed fracture of unspecified part of radius with ulna
81390,S5290X,Open fracture of unspecified part of forearm
81390,S5290X,Open fracture of unspecified part of forearm
81391,S5290X,Open fracture of unspecified part of radius (alone)
81391,S5290X,Open fracture of unspecified part of radius (alone)
81392,S5290X,Open fracture of unspecified part of ulna (alone)
81392,S5290X,Open fracture of unspecified part of ulna (alone)
81393,S5290X,Open fracture of unspecified part of radius with ulna
81393,S5290X,Open fracture of unspecified part of radius with ulna
81400,S62109,"Closed fracture of carpal bone, unspecified"
81401,S62009,Closed fracture of navicular [scaphoid] bone of wrist
81402,S62123,Closed fracture of lunate [semilunar] bone of wrist
81402,S62126,Closed fracture of lunate [semilunar] bone of wrist
81403,S62113,Closed fracture of triquetral [cuneiform] bone of wrist
81403,S62116,Closed fracture of triquetral [cuneiform] bone of wrist
81404,S62163,Closed fracture of pisiform bone of wrist
81404,S62166,Closed fracture of pisiform bone of wrist
81405,S62173,Closed fracture of trapezium bone [larger multangular] of wrist
81405,S62176,Closed fracture of trapezium bone [larger multangular] of wrist
81406,S62183,Closed fracture of trapezoid bone [smaller multangular] of wrist
81406,S62186,Closed fracture of trapezoid bone [smaller multangular] of wrist
81407,S62133,Closed fracture of capitate bone [os magnum] of wrist
81407,S62136,Closed fracture of capitate bone [os magnum] of wrist
81408,S62143,Closed fracture of hamate [unciform] bone of wrist
81408,S62146,Closed fracture of hamate [unciform] bone of wrist
81409,S62153,Closed fracture of other bone of wrist
81409,S62156,Closed fracture of other bone of wrist
81410,S62109,"Open fracture of carpal bone, unspecified"
81411,S62009,Open fracture of navicular [scaphoid] bone of wrist
81412,S62123,Open fracture of lunate [semilunar] bone of wrist
81412,S62126,Open fracture of lunate [semilunar] bone of wrist
81413,S62113,Open fracture of triquetral [cuneiform] bone of wrist
81413,S62116,Open fracture of triquetral [cuneiform] bone of wrist
81414,S62163,Open fracture of pisiform bone of wrist
81414,S62166,Open fracture of pisiform bone of wrist
81415,S62173,Open fracture of trapezium bone [larger multangular] of wrist
81415,S62176,Open fracture of trapezium bone [larger multangular] of wrist
81416,S62183,Open fracture of trapezoid bone [smaller multangular] of wrist
81416,S62186,Open fracture of trapezoid bone [smaller multangular] of wrist
81417,S62133,Open fracture of capitate bone [os magnum] of wrist
81417,S62136,Open fracture of capitate bone [os magnum] of wrist
81418,S62143,Open fracture of hamate [unciform] bone of wrist
81418,S62146,Open fracture of hamate [unciform] bone of wrist
81419,S62153,Open fracture of other bone of wrist
81419,S62156,Open fracture of other bone of wrist
81500,S62309,"Closed fracture of metacarpal bone(s), site unspecified"
81501,S62233,Closed fracture of base of thumb [first] metacarpal
81501,S62236,Closed fracture of base of thumb [first] metacarpal
81502,S62319,Closed fracture of base of other metacarpal bone(s)
81502,S62349,Closed fracture of base of other metacarpal bone(s)
81503,S62329,Closed fracture of shaft of metacarpal bone(s)
81503,S62359,Closed fracture of shaft of metacarpal bone(s)
81504,S62339,Closed fracture of neck of metacarpal bone(s)
81504,S62369,Closed fracture of neck of metacarpal bone(s)
81509,S62399,Closed fracture of multiple sites of metacarpus
81510,S62309,"Open fracture of metacarpal bone(s), site unspecified"
81511,S62233,Open fracture of base of thumb [first] metacarpal
81511,S62236,Open fracture of base of thumb [first] metacarpal
81512,S62319,Open fracture of base of other metacarpal bone(s)
81512,S62349,Open fracture of base of other metacarpal bone(s)
81513,S62329,Open fracture of shaft of metacarpal bone(s)
81513,S62359,Open fracture of shaft of metacarpal bone(s)
81514,S62339,Open fracture of neck of metacarpal bone(s)
81514,S62369,Open fracture of neck of metacarpal bone(s)
81519,S62399,Open fracture of multiple sites of metacarpus
81600,S62509,"Closed fracture of phalanx or phalanges of hand, unspecified"
81600,S62609,"Closed fracture of phalanx or phalanges of hand, unspecified"
81601,S62513,Closed fracture of middle or proximal phalanx or phalanges of hand
81601,S62516,Closed fracture of middle or proximal phalanx or phalanges of hand
81601,S62629,Closed fracture of middle or proximal phalanx or phalanges of hand
81601,S62649,Closed fracture of middle or proximal phalanx or phalanges of hand
81601,S62659,Closed fracture of middle or proximal phalanx or phalanges of hand
81602,S62523,Closed fracture of distal phalanx or phalanges of hand
81602,S62526,Closed fracture of distal phalanx or phalanges of hand
