icd9,icd10,description
72231,M5144,"Schmorl's nodes, thoracic region"
72231,M5145,"Schmorl's nodes, thoracolumbar region"
72232,M5146,"Schmorl's nodes, lumbar region"
72232,M5147,"Schmorl's nodes, lumbosacral region"
72239,M519,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder"
7224,M5030,"Other cervical disc degeneration, unspecified cervical region"
72251,M5134,"Other intervertebral disc degeneration, thoracic region"
72251,M5135,"Other intervertebral disc degeneration, thoracolumbar region"
72252,M5136,"Other intervertebral disc degeneration, lumbar region"
72252,M5137,"Other intervertebral disc degeneration, lumbosacral region"
7226,M5134,"Other intervertebral disc degeneration, thoracic region"
7226,M5135,"Other intervertebral disc degeneration, thoracolumbar region"
7226,M5136,"Other intervertebral disc degeneration, lumbar region"
7226,M5137,"Other intervertebral disc degeneration, lumbosacral region"
72270,M519,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder"
72271,M5000,"Cervical disc disorder with myelopathy, unspecified cervical region"
72272,M5104,"Intervertebral disc disorders with myelopathy, thoracic region"
72272,M5105,"Intervertebral disc disorders with myelopathy, thoracolumbar region"
72273,M5106,"Intervertebral disc disorders with myelopathy, lumbar region"
72280,M961,"Postlaminectomy syndrome, not elsewhere classified"
72281,M961,"Postlaminectomy syndrome, not elsewhere classified"
72282,M961,"Postlaminectomy syndrome, not elsewhere classified"
72283,M961,"Postlaminectomy syndrome, not elsewhere classified"
72290,M4640,"Discitis, unspecified, site unspecified"
72290,M519,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder"
72291,M5080,"Other cervical disc disorders, unspecified cervical region"
72291,M5090,"Cervical disc disorder, unspecified, unspecified cervical region"
72292,M4645,"Discitis, unspecified, thoracolumbar region"
72292,M5184,"Other intervertebral disc disorders, thoracic region"
72292,M5185,"Other intervertebral disc disorders, thoracolumbar region"
72293,M4647,"Discitis, unspecified, lumbosacral region"
72293,M5186,"Other intervertebral disc disorders, lumbar region"
72293,M5187,"Other intervertebral disc disorders, lumbosacral region"
7230,M4802,"Spinal stenosis, cervical region"
7231,M542,Cervicalgia
7232,M530,Cervicocranial syndrome
7233,M531,Cervicobrachial syndrome
7234,M5412,"Radiculopathy, cervical region"
7234,M5413,"Radiculopathy, cervicothoracic region"
7235,M436,Torticollis
7236,M5402,"Panniculitis affecting regions of neck and back, cervical region"
7237,M6788,"Other specified disorders of synovium and tendon, other site"
7238,M5382,"Other specified dorsopathies, cervical region"
7239,M5382,"Other specified dorsopathies, cervical region"
72400,M4800,"Spinal stenosis, site unspecified"
72401,M4804,"Spinal stenosis, thoracic region"
72402,M48061,"Spinal stenosis, lumbar region without neurogenic claudication"
72403,M48062,"Spinal stenosis, lumbar region with neurogenic claudication"
72409,M4808,"Spinal stenosis, sacral and sacrococcygeal region"
7241,M546,Pain in thoracic spine
7242,M545,Low back pain
7243,M5430,"Sciatica, unspecified side"
7244,M5414,"Radiculopathy, thoracic region"
7244,M5415,"Radiculopathy, thoracolumbar region"
7244,M5416,"Radiculopathy, lumbar region"
7244,M5417,"Radiculopathy, lumbosacral region"
7245,M5489,Other dorsalgia
7245,M549,"Dorsalgia, unspecified"
7246,M4327,"Fusion of spine, lumbosacral region"
7246,M4328,"Fusion of spine, sacral and sacrococcygeal region"
7246,M532X7,"Spinal instabilities, lumbosacral region"
7246,M533,"Sacrococcygeal disorders, not elsewhere classified"
72470,M533,"Sacrococcygeal disorders, not elsewhere classified"
72471,M532X8,"Spinal instabilities, sacral and sacrococcygeal region"
72479,M533,"Sacrococcygeal disorders, not elsewhere classified"
7248,M5408,"Panniculitis affecting regions of neck and back, sacral and sacrococcygeal region"
7249,M438X9,"Other specified deforming dorsopathies, site unspecified"
7249,M539,"Dorsopathy, unspecified"
725,M353,Polymyalgia rheumatica
7260,M7500,Adhesive capsulitis of unspecified shoulder
72610,M75100,"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic"
72610,M7550,Bursitis of unspecified shoulder
72611,M7530,Calcific tendinitis of unspecified shoulder
72612,M7520,"Bicipital tendinitis, unspecified shoulder"
72613,M75110,"Incomplete rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic"
72619,M7580,"Other shoulder lesions, unspecified shoulder"
7262,M7530,Calcific tendinitis of unspecified shoulder
7262,M7540,Impingement syndrome of unspecified shoulder
7262,M7580,"Other shoulder lesions, unspecified shoulder"
72630,M25729,"Osteophyte, unspecified elbow"
72631,M7700,"Medial epicondylitis, unspecified elbow"
72632,M7710,"Lateral epicondylitis, unspecified elbow"
72633,M7020,"Olecranon bursitis, unspecified elbow"
72639,M7030,"Other bursitis of elbow, unspecified elbow"
7264,M7010,"Bursitis, unspecified hand"
7264,M7720,"Periarthritis, unspecified wrist"
7265,M7060,"Trochanteric bursitis, unspecified hip"
7265,M7070,"Other bursitis of hip, unspecified hip"
7265,M7610,"Psoas tendinitis, unspecified hip"
7265,M7620,"Iliac crest spur, unspecified hip"
72660,M7050,"Other bursitis of knee, unspecified knee"
72661,M76899,"Other specified enthesopathies of unspecified lower limb, excluding foot"
72662,M7640,"Tibial collateral bursitis [Pellegrini-Stieda], unspecified leg"
72663,M76899,"Other specified enthesopathies of unspecified lower limb, excluding foot"
72664,M7650,"Patellar tendinitis, unspecified knee"
72665,M7040,"Prepatellar bursitis, unspecified knee"
72669,M76899,"Other specified enthesopathies of unspecified lower limb, excluding foot"
72670,M76899,"Other specified enthesopathies of unspecified lower limb, excluding foot"
72670,M7740,"Metatarsalgia, unspecified foot"
72671,M7660,"Achilles tendinitis, unspecified leg"
72672,M76829,"Posterior tibial tendinitis, unspecified leg"
72673,M7730,"Calcaneal spur, unspecified foot"
72679,M7750,Other enthesopathy of unspecified foot
7268,M778,"Other enthesopathies, not elsewhere classified"
72690,M779,"Enthesopathy, unspecified"
72691,M2570,"Osteophyte, unspecified joint"
72700,M659,"Synovitis and tenosynovitis, unspecified"
72701,M6580,"Other synovitis and tenosynovitis, unspecified site"
72702,D481,Neoplasm of uncertain behavior of connective and other soft tissue
72703,M6530,"Trigger finger, unspecified finger"
72704,M654,Radial styloid tenosynovitis [de Quervain]
72705,M65849,"Other synovitis and tenosynovitis, unspecified hand"
72706,M65879,"Other synovitis and tenosynovitis, unspecified ankle and foot"
72709,M6580,"Other synovitis and tenosynovitis, unspecified site"
7271,M2010,"Hallux valgus (acquired), unspecified foot"
7271,M21611,Bunion of right foot
7271,M21612,Bunion of left foot
7271,M21619,Bunion of unspecified foot
7271,M21621,Bunionette of right foot
7271,M21622,Bunionette of left foot
7271,M21629,Bunionette of unspecified foot
7272,M70039,"Crepitant synovitis (acute) (chronic), unspecified wrist"
7272,M7030,"Other bursitis of elbow, unspecified elbow"
7272,M7040,"Prepatellar bursitis, unspecified knee"
7273,M7150,"Other bursitis, not elsewhere classified, unspecified site"
72740,M7130,"Other bursal cyst, unspecified site"
72741,M67419,"Ganglion, unspecified shoulder"
72741,M67429,"Ganglion, unspecified elbow"
72741,M67439,"Ganglion, unspecified wrist"
72741,M67449,"Ganglion, unspecified hand"
72741,M67459,"Ganglion, unspecified hip"
72741,M67469,"Ganglion, unspecified knee"
72741,M67479,"Ganglion, unspecified ankle and foot"
72742,M67419,"Ganglion, unspecified shoulder"
72742,M67429,"Ganglion, unspecified elbow"
72742,M67439,"Ganglion, unspecified wrist"
72742,M67449,"Ganglion, unspecified hand"
72742,M67459,"Ganglion, unspecified hip"
72742,M67469,"Ganglion, unspecified knee"
72742,M67479,"Ganglion, unspecified ankle and foot"
72743,M6740,"Ganglion, unspecified site"
72749,M7130,"Other bursal cyst, unspecified site"
72750,M6610,"Rupture of synovium, unspecified joint"
72751,M7120,"Synovial cyst of popliteal space [Baker], unspecified knee"
72759,M6618,"Rupture of synovium, other site"
72760,M669,Spontaneous rupture of unspecified tendon
72761,M75120,"Complete rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic"
72762,M66829,"Spontaneous rupture of other tendons, unspecified upper arm"
72763,M66239,"Spontaneous rupture of extensor tendons, unspecified forearm"
72763,M66249,"Spontaneous rupture of extensor tendons, unspecified hand"
72764,M66339,"Spontaneous rupture of flexor tendons, unspecified forearm"
72764,M66349,"Spontaneous rupture of flexor tendons, unspecified hand"
72765,M66259,"Spontaneous rupture of extensor tendons, unspecified thigh"
72766,M66269,"Spontaneous rupture of extensor tendons, unspecified lower leg"
72767,M66369,"Spontaneous rupture of flexor tendons, unspecified lower leg"
72768,M66879,"Spontaneous rupture of other tendons, unspecified ankle and foot"
72769,M6688,"Spontaneous rupture of other tendons, other"
72781,M6700,"Short Achilles tendon (acquired), unspecified ankle"
72782,M6520,"Calcific tendinitis, unspecified site"
72782,M7140,"Calcium deposit in bursa, unspecified site"
72783,M6750,"Plica syndrome, unspecified knee"
72789,M6500,"Abscess of tendon sheath, unspecified site"
72789,M6780,"Other specified disorders of synovium and tendon, unspecified site"
72789,M6788,"Other specified disorders of synovium and tendon, other site"
72789,M7100,"Abscess of bursa, unspecified site"
72789,M7180,"Other specified bursopathies, unspecified site"
7279,M6790,"Unspecified disorder of synovium and tendon, unspecified site"
7279,M719,"Bursopathy, unspecified"
7280,M60009,"Infective myositis, unspecified site"
72810,M619,"Calcification and ossification of muscle, unspecified"
72811,M6110,"Myositis ossificans progressiva, unspecified site"
72812,M6100,"Myositis ossificans traumatica, unspecified site"
72813,M6140,"Other calcification of muscle, unspecified site"
72819,M6159,"Other ossification of muscle, multiple sites"
7282,M6250,"Muscle wasting and atrophy, not elsewhere classified, unspecified site"
7283,M623,Immobility syndrome (paraplegic)
7283,M6284,Sarcopenia
7283,M6289,Other specified disorders of muscle
7284,M2420,"Disorder of ligament, unspecified site"
7285,M357,Hypermobility syndrome
7286,M720,Palmar fascial fibromatosis [Dupuytren]
72871,M722,Plantar fascial fibromatosis
72879,M721,Knuckle pads
72879,M724,Pseudosarcomatous fibromatosis
72881,M6010,Interstitial myositis of unspecified site
72882,M6020,"Foreign body granuloma of soft tissue, not elsewhere classified, unspecified site"
72883,M6210,"Other rupture of muscle (nontraumatic), unspecified site"
72884,M6200,"Separation of muscle (nontraumatic), unspecified site"
72885,M6240,"Contracture of muscle, unspecified site"
72885,M62838,Other muscle spasm
72886,M726,Necrotizing fasciitis
72887,M6281,Muscle weakness (generalized)
72888,M6282,Rhabdomyolysis
72889,M6289,Other specified disorders of muscle
7289,M629,"Disorder of muscle, unspecified"
7290,M790,"Rheumatism, unspecified"
7291,M609,"Myositis, unspecified"
7291,M791,Myalgia
7291,M797,Fibromyalgia
7292,M5410,"Radiculopathy, site unspecified"
7292,M792,"Neuralgia and neuritis, unspecified"
72930,M793,"Panniculitis, unspecified"
72931,M794,Hypertrophy of (infrapatellar) fat pad
72939,M793,"Panniculitis, unspecified"
7294,M729,"Fibroblastic disorder, unspecified"
7295,M79609,Pain in unspecified limb
7296,M795,Residual foreign body in soft tissue
72971,M79A19,Nontraumatic compartment syndrome of unspecified upper extremity
72972,M79A29,Nontraumatic compartment syndrome of unspecified lower extremity
72973,M79A3,Nontraumatic compartment syndrome of abdomen
72979,M79A9,Nontraumatic compartment syndrome of other sites
72981,M7989,Other specified soft tissue disorders
72982,R252,Cramp and spasm
72989,R29898,Other symptoms and signs involving the musculoskeletal system
72990,M799,"Soft tissue disorder, unspecified"
72991,M7098,"Unspecified soft tissue disorder related to use, overuse and pressure other"
72992,M7981,Nontraumatic hematoma of soft tissue
72999,M7989,Other specified soft tissue disorders
73000,M8610,"Other acute osteomyelitis, unspecified site"
73000,M8620,"Subacute osteomyelitis, unspecified site"
73001,M86119,"Other acute osteomyelitis, unspecified shoulder"
73001,M86219,"Subacute osteomyelitis, unspecified shoulder"
73002,M86129,"Other acute osteomyelitis, unspecified humerus"
73002,M86229,"Subacute osteomyelitis, unspecified humerus"
73003,M86139,"Other acute osteomyelitis, unspecified radius and ulna"
73003,M86239,"Subacute osteomyelitis, unspecified radius and ulna"
73004,M86149,"Other acute osteomyelitis, unspecified hand"
73004,M86249,"Subacute osteomyelitis, unspecified hand"
73005,M86159,"Other acute osteomyelitis, unspecified femur"
73005,M86259,"Subacute osteomyelitis, unspecified femur"
73006,M86169,"Other acute osteomyelitis, unspecified tibia and fibula"
73006,M86269,"Subacute osteomyelitis, unspecified tibia and fibula"
